Qseqid	Sseqid	Pident	Length	Mismatch	Gapopen	Qstart	Qend	Sstart	Send	Evalue	Bitscore
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2473432;End=2474724;Strand=+	Seqid=LMGT_4071_3;Start=101442;End=102734;Strand=-	97.061	1293	38	0	1	1293	1	1293	0	2178
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2473432;End=2474724;Strand=+	Seqid=LMGT_4071_3;Start=171178;End=172470;Strand=+	75.556	1260	290	17	1	1251	1	1251	1.93e-173	604
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2474742;End=2475074;Strand=+	Seqid=LMGT_4071_3;Start=101023;End=101424;Strand=-	96.049	329	13	0	1	329	1	329	1.77e-153	536
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2479737;End=2480045;Strand=+	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	97.222	288	8	0	1	288	1	288	4.63e-139	488
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2479737;End=2480045;Strand=+	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	96.528	288	10	0	1	288	1	288	1e-135	477
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2479737;End=2480045;Strand=+	Seqid=LMGT_4071_3;Start=92620;End=92763;Strand=+	97.902	143	3	0	1	143	1	143	8.55e-67	248
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2480054;End=2480419;Strand=+	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	96.448	366	13	0	1	366	310	675	5.28e-174	604
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2480054;End=2480419;Strand=+	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	95.64	367	14	2	1	366	310	675	5.31e-169	588
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2480054;End=2480419;Strand=+	Seqid=LMGT_4071_5;Start=8885;End=9241;Strand=+	95.402	348	16	0	19	366	10	357	5.39e-159	555
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2480054;End=2480419;Strand=+	Seqid=LMGT_4071_3;Start=93043;End=93294;Strand=+	94.466	253	12	2	115	366	1	252	5.78e-109	388
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2493310;End=2494599;Strand=+	Seqid=LMGT_4071_3;Start=101442;End=102734;Strand=-	88.613	1291	145	2	1	1290	4	1293	0	1568
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2509059;End=2510582;Strand=+	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	87.475	495	62	0	997	1491	124	618	2.32e-163	571
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2511891;End=2513897;Strand=+	Seqid=LMGT_4071_3;Start=90366;End=92372;Strand=-	99.95	2007	1	0	1	2007	1	2007	0	3701
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2516513;End=2517187;Strand=+	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	98.815	675	8	0	1	675	1	675	0	1203
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2516513;End=2517187;Strand=+	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	98.077	676	11	2	1	675	1	675	0	1175
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2516513;End=2517187;Strand=+	Seqid=LMGT_4071_5;Start=8885;End=9241;Strand=+	94.842	349	16	2	328	675	10	357	2.2e-155	544
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2516513;End=2517187;Strand=+	Seqid=LMGT_4071_3;Start=93043;End=93294;Strand=+	97.222	252	7	0	424	675	1	252	2.31e-120	427
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2516513;End=2517187;Strand=+	Seqid=LMGT_4071_3;Start=92620;End=92763;Strand=+	98.601	143	2	0	1	143	1	143	4.16e-68	254
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2538959;End=2539771;Strand=+	Seqid=LMGT_4071_3;Start=67023;End=67835;Strand=-	98.401	813	13	0	1	813	1	813	0	1430
Seqid=NZ_CP013912.1_plasmid_complete_sequence;Start=8676;End=9425;Strand=-	Seqid=LMGT_4071_5;Start=802;End=1551;Strand=+	99.867	750	1	0	1	750	1	750	0	1380
Seqid=NZ_CP013912.1_plasmid_complete_sequence;Start=7570;End=8427;Strand=-	Seqid=LMGT_4071_5;Start=1800;End=2657;Strand=+	100	858	0	0	1	858	1	858	0	1585
Seqid=NZ_CP013912.1_plasmid_complete_sequence;Start=6809;End=7420;Strand=+	Seqid=LMGT_4071_5;Start=2807;End=3418;Strand=-	100	612	0	0	1	612	1	612	0	1131
Seqid=NZ_CP013912.1_plasmid_complete_sequence;Start=9607;End=10149;Strand=+	Seqid=LMGT_4071_5;Start=78;End=620;Strand=-	100	543	0	0	1	543	1	543	0	1003
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=2548462;End=2550171;Strand=-	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	87.5	496	61	1	1165	1660	124	618	2.6e-163	571
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=2548462;End=2550171;Strand=-	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	91.729	133	11	0	1	133	1	133	3.96e-47	185
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1965146;End=1966825;Strand=-	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	87.5	496	61	1	1165	1660	124	618	2.56e-163	571
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1965146;End=1966825;Strand=-	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	91.729	133	11	0	1	133	1	133	3.89e-47	185
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=80179;End=80793;Strand=-	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	88.372	172	19	1	445	615	124	295	1.07e-53	206
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=60488;End=61162;Strand=-	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	98.37	675	11	0	1	675	1	675	0	1186
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=60488;End=61162;Strand=-	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	97.633	676	14	2	1	675	1	675	0	1158
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=60488;End=61162;Strand=-	Seqid=LMGT_4071_5;Start=8885;End=9241;Strand=+	94.556	349	17	2	328	675	10	357	1.02e-153	538
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=60488;End=61162;Strand=-	Seqid=LMGT_4071_3;Start=93043;End=93294;Strand=+	96.825	252	8	0	424	675	1	252	1.08e-118	422
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=60488;End=61162;Strand=-	Seqid=LMGT_4071_3;Start=92620;End=92763;Strand=+	97.902	143	3	0	1	143	1	143	1.93e-66	248
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=69579;End=70253;Strand=+	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	98.37	675	11	0	1	675	1	675	0	1186
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=69579;End=70253;Strand=+	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	97.929	676	12	2	1	675	1	675	0	1170
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=69579;End=70253;Strand=+	Seqid=LMGT_4071_5;Start=8885;End=9241;Strand=+	94.842	349	16	2	328	675	10	357	2.2e-155	544
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=69579;End=70253;Strand=+	Seqid=LMGT_4071_3;Start=93043;End=93294;Strand=+	97.222	252	7	0	424	675	1	252	2.31e-120	427
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=69579;End=70253;Strand=+	Seqid=LMGT_4071_3;Start=92620;End=92763;Strand=+	97.902	143	3	0	1	143	1	143	1.93e-66	248
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=75091;End=75765;Strand=+	Seqid=LMGT_4071_3;Start=94971;End=95645;Strand=+	98.37	675	11	0	1	675	1	675	0	1186
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=75091;End=75765;Strand=+	Seqid=LMGT_4071_3;Start=87035;End=87709;Strand=-	98.225	676	10	2	1	675	1	675	0	1181
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=75091;End=75765;Strand=+	Seqid=LMGT_4071_5;Start=8885;End=9241;Strand=+	94.842	349	16	2	328	675	10	357	2.2e-155	544
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=75091;End=75765;Strand=+	Seqid=LMGT_4071_3;Start=93043;End=93294;Strand=+	97.222	252	7	0	424	675	1	252	2.31e-120	427
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=75091;End=75765;Strand=+	Seqid=LMGT_4071_3;Start=92620;End=92763;Strand=+	97.902	143	3	0	1	143	1	143	1.93e-66	248
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=622918;End=624369;Strand=+	Seqid=LMGT_4071_2;Start=124131;End=125582;Strand=+	99.931	1452	1	0	1	1452	1	1452	0	2676
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=848082;End=850999;Strand=+	Seqid=LMGT_4071_102;Start=3;End=850;Strand=+	99.764	848	2	0	660	1507	1	848	0	1555
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1043905;End=1045575;Strand=+	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	87.5	496	61	1	1165	1660	124	618	2.54e-163	571
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1043905;End=1045575;Strand=+	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	91.729	133	11	0	1	133	1	133	3.87e-47	185
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1064723;End=1067637;Strand=+	Seqid=LMGT_4071_102;Start=3;End=850;Strand=+	99.764	849	1	1	659	1507	1	848	0	1555
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1434875;End=1436557;Strand=+	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	87.298	496	62	1	1165	1660	124	618	1.19e-161	566
Seqid=NZ_CP025396.1_chromosome_complete_genome;Start=1434875;End=1436557;Strand=+	Seqid=LMGT_4071_7;Start=66702;End=67322;Strand=+	91.729	133	11	0	1	133	1	133	3.9e-47	185
